case_id,candidate_id,interval,station_zero_based,offset_working_px,x,y,available,passing,recorded_minimum_contrast,direct_bilinear_minimum_contrast,installed_cv2_minimum_contrast
am2_window_01_frame_28019,184:4123,10,21,0,947.9913469459533,212.32110071601724,True,False,-12.276885986328125,-12.276885237544775,-14.0
am2_window_01_frame_28019,184:4123,10,21,2,947.8255175706402,214.31421401392163,True,False,-55.73809051513672,-55.7380885258317,-55.853515625
am2_window_01_frame_28019,184:4123,10,21,4,947.6596881953271,216.307327311826,True,False,-38.38689422607422,-38.38689476624131,-39.755859375
am2_window_01_frame_28019,184:4123,10,22,-4,953.8273322236028,208.7928405742256,True,True,56.129852294921875,56.129850432276726,55.1787109375
am2_window_01_frame_28019,184:4123,10,22,-2,953.6615028482897,210.78595387212997,True,False,-12.316314697265625,-12.316318737342954,-11.8046875
am2_window_01_frame_28019,184:4123,10,22,0,953.4956734729766,212.77906717003435,True,False,-4.0751800537109375,-4.075177204795182,-3.921875
am2_window_01_frame_28019,184:4123,10,22,2,953.3298440976635,214.77218046793874,True,False,-56.129852294921875,-56.129850432276726,-55.1787109375
am2_window_01_frame_28019,184:4123,10,22,4,953.1640147223504,216.7652937658431,True,False,-59.10600280761719,-59.10600452311337,-58.0546875
am2_window_01_frame_28019,184:4123,10,23,-4,959.3316587506262,209.25080702824272,True,True,28.325653076171875,28.325653191655874,28.41796875
am2_window_01_frame_28019,184:4123,10,23,-2,959.1658293753131,211.24392032614708,True,False,-115.33523559570312,-115.33524030447006,-115.23046875
am2_window_01_frame_28019,184:4123,10,23,0,959.0,213.23703362405146,True,False,-74.5777587890625,-74.57776512950659,-74.1875
am2_window_01_frame_28019,184:4123,10,23,2,958.8341706246869,215.23014692195585,True,False,-28.325653076171875,-28.325653191655874,-28.41796875
am2_window_01_frame_28019,184:4123,10,23,4,958.6683412493738,217.2232602198602,True,False,-2.991973876953125,-2.9919713847339153,-3.3515625
am2_window_01_frame_28019,184:4123,11,0,-4,846.3866031148672,200.23338013854882,True,False,-121.67922973632812,-121.67922437749803,-122.88671875
am2_window_01_frame_28019,184:4123,11,0,-2,846.2194756683878,202.2263850097504,True,False,-43.58982849121094,-43.5898259896785,-43.5205078125
am2_window_01_frame_28019,184:4123,11,0,0,846.0523482219083,204.219389880952,True,False,-7.5425872802734375,-7.5425872802734375,-7.59375
am2_window_01_frame_28019,184:4123,11,0,2,845.8852207754289,206.2123947521536,True,False,0.039794921875,0.039787888526916504,0.109375
am2_window_01_frame_28019,184:4123,11,0,4,845.7180933289495,208.2053996233552,True,False,-2.81524658203125,-2.8152492232620716,-2.84765625
am2_window_01_frame_28019,184:4123,11,1,-4,851.29737067495,200.6451824649905,True,False,-83.54658508300781,-83.54658328089863,-82.58203125
am2_window_01_frame_28019,184:4123,11,1,-2,851.1302432284706,202.6381873361921,True,False,-47.628082275390625,-47.62808829545975,-47.390625
am2_window_01_frame_28019,184:4123,11,1,0,850.9631157819912,204.6311922073937,True,False,-37.01373291015625,-37.01373291015625,-37.40625
am2_window_01_frame_28019,184:4123,11,1,2,850.7959883355118,206.6241970785953,True,False,-4.1523895263671875,-4.152392684482038,-4.171875
am2_window_01_frame_28019,184:4123,11,1,4,850.6288608890324,208.61720194979688,True,False,-0.9245452880859375,-0.9245434328913689,-1.015625
am2_window_01_frame_28019,184:4123,11,2,-4,856.2081382350328,201.05698479143223,True,False,-116.02908325195312,-116.02908154949546,-115.71484375
am2_window_01_frame_28019,184:4123,11,2,-2,856.0410107885534,203.0499896626338,True,False,-52.70091247558594,-52.70091108325869,-52.8583984375
am2_window_01_frame_28019,184:4123,11,2,0,855.873883342074,205.0429945338354,True,False,-31.558456420898438,-31.558461846783757,-31.671875
am2_window_01_frame_28019,184:4123,11,2,2,855.7067558955946,207.03599940503702,True,False,-12.3082275390625,-12.30823390185833,-12.34375
am2_window_01_frame_28019,184:4123,11,2,4,855.5396284491152,209.0290042762386,True,False,-11.391494750976562,-11.391491192393005,-11.5419921875
am2_window_01_frame_28019,184:4123,11,3,-4,861.118905374353,201.46878708259,True,False,-128.6324920654297,-128.6324939187616,-128.17578125
am2_window_01_frame_28019,184:4123,11,3,-2,860.9517779278735,203.4617919537916,True,False,-48.66676330566406,-48.66675358917564,-49.115234375
am2_window_01_frame_28019,184:4123,11,3,0,860.7846504813941,205.4547968249932,True,False,-78.43391418457031,-78.43392701074481,-78.0634765625
am2_window_01_frame_28019,184:4123,11,3,2,860.6175230349147,207.4478016961948,True,False,-16.151473999023438,-16.151470122858882,-16.4453125
am2_window_01_frame_28019,184:4123,11,3,4,860.4503955884353,209.44080656739638,True,False,-9.63702392578125,-9.637036961503327,-10.05078125
am2_window_01_frame_28019,184:4123,11,4,-4,866.0296733551986,201.8805894443156,True,False,-88.98696899414062,-88.98697821050882,-89.265625
am2_window_01_frame_28019,184:4123,11,4,-2,865.8625459087192,203.87359431551718,True,True,13.3839111328125,13.383917601779103,13.4296875
am2_window_01_frame_28019,184:4123,11,4,0,865.6954184622398,205.8665991867188,True,False,-126.44035339355469,-126.44034698233008,-126.560546875
am2_window_01_frame_28019,184:4123,11,4,2,865.5282910157604,207.8596040579204,True,False,-23.010025024414062,-23.010017722845078,-22.73046875
am2_window_01_frame_28019,184:4123,11,4,4,865.361163569281,209.85260892912197,True,False,-13.3839111328125,-13.383917601779103,-13.4296875
am2_window_01_frame_28019,184:4123,11,5,-4,870.9404396529931,202.29239166490555,True,False,-91.42325592041016,-91.42326069250703,-91.642578125
am2_window_01_frame_28019,184:4123,11,5,-2,870.7733122065137,204.28539653610713,True,False,-1.6260986328125,-1.6261028349399567,-1.0654296875
am2_window_01_frame_28019,184:4123,11,5,0,870.6061847600342,206.27840140730873,True,False,-110.70233917236328,-110.70234297960997,-111.0791015625
am2_window_01_frame_28019,184:4123,11,5,2,870.4390573135548,208.27140627851034,True,False,-23.175491333007812,-23.175492364913225,-23.15234375
am2_window_01_frame_28019,184:4123,11,5,4,870.2719298670754,210.26441114971192,True,False,1.6260986328125,1.6261028349399567,1.0654296875
